date,text
2021-10-23T20:21:35+00:00,"That slide of 11.3 percent  meant he fared worse than the previous holder of the record, Barack Obama, who saw his approval fall by 10.1 percent  over his first nine months"
2021-10-23T20:21:33+00:00,"The figures showed that, over the course of his first three months from January 20 to April 19, Mr Bidens approval rating was 56 percent .

📉But in the last three months, from July 20 to October 19, it had fallen to 44.7 percent"
2021-10-23T20:20:54+00:00,"🔴 Rishi Sunak is at the centre of a Cabinet row over the Treasury’s failure to cut business rates, despite an explicit Conservative manifesto pledge to do so"
2021-10-23T20:16:02+00:00,"🔴 Elderly people with dementia are being forced into care homes for want of basic help at home, a major charity has warned"
2021-10-23T20:05:41+00:00,"👑 The Queen will be accompanied by one of her children or grandchildren when she appears in public in the future, to avoid letting the public down at the last minute in the event of future health scares"
2021-10-23T20:01:34+00:00,"🔴 NEW: Rishi Sunak is preparing to unveil an additional multi-billion pound boost for the NHS, The Telegraph can disclose

Read more"
2021-10-23T19:59:46+00:00,"🇪🇺  Poles will learn, as we did, that the choice is between membership of a new polity, a state-in-the-making, and secession  | Writes @DanielJHannan"
2021-10-23T19:49:46+00:00,📚  Adults mustn’t crumble as educators at the first sign of activism because we are too afraid to do anything else  says the Head of Hampstead day school
2021-10-23T19:40:04+00:00,"🔴 Companies should consider limiting office-based meetings to two hours, according to new health and safety advice"
2021-10-23T19:30:47+00:00,"💀 A museum in Oxford is hiring a curator to return human remains as part of its decolonisation pledge, but must first work out where they will be returned to"
2021-10-23T19:09:52+00:00,"🎷  Jazz had become a hyper-fixation for me. I listen to it when I need to concentrate, when I need to relax, when I need to energise myself"
2021-10-23T19:01:57+00:00,"❓Why has Joe Biden’s popularity declined?

Read the latest analysis from @nickallen789 ⬇️"
2021-10-23T19:01:56+00:00,"🇺🇸An exhaustive study by Gallup showed Mr Bidens approval rating had plummeted by 11.3 percent , worse than all the other 10 presidents before him"
2021-10-23T19:00:24+00:00,🔴 Joe Bidens popularity has fallen more in his first nine months than any other US President since the Second World War
2021-10-23T18:50:02+00:00,"Hannah Gutierrez, 24, spoke last month about how she had completed her first film as head armourer.

🗣️  I was really, really nervous about it at first, and I almost didn’t take the job because I wasn’t sure if I was ready  she said"
2021-10-23T18:46:22+00:00,🔴 Hollywood is facing calls for a complete overhaul of safety protocols for handling guns on film sets after Alec Baldwin accidentally shot dead a cinematographer
2021-10-23T18:36:39+00:00,"💃 Its another week without a full complement of couples, but with a place in next week’s Halloween Special up for grabs, the competition will be fierce tonight

Follow  live with @mkmswain 👇"
2021-10-23T18:32:27+00:00,🚨 NEW: The director who was injured when a cinematographer was accidentally shot dead by Alec Baldwin has said that he is  gutted  by her death
2021-10-23T18:31:49+00:00,"🎷  As cliché as it might sound, one night changed everything, but not as you might expect – it led me to an ADHD diagnosis"
2021-10-23T18:23:56+00:00,"📉  By taking the view that the pandemic is essentially over, the Government has left itself dangerously exposed  

Read the latest analysis from @JeremyWarnerUK👇"
2021-10-23T18:14:19+00:00,"⛪  Christianity in general is under threat, but the CofE has exacerbated this by  leaning in  to secular managerialism and politically divisive issues, moving counterculturally away from localism and underplaying its  USP  (God)."
2021-10-23T18:04:55+00:00,"🔴 NEW: British artists are being exploited by foreign-owned streaming services and record labels, MPs have said"
2021-10-23T18:00:35+00:00,"He hadn’t only stolen my night. He had stolen my mind, my body, and my autonomy"
2021-10-23T17:46:06+00:00,🐘Elephants born without tusks in evolutionary response’ to violent poachers
2021-10-23T17:44:25+00:00,📺  A modern day take on the contracts of the past is a warning sign for Hollywood’s elite
2021-10-23T17:35:28+00:00,❌ The British public has been targeted by an email phishing scam which misuses the NHS brand in order to scam victims of their money
2021-10-23T17:17:16+00:00,"Dear Richard -

 My boyfriend and I have sex a lot, and I mean several times a day. It’s great, but for example we went to Paris for the weekend and to be honest we hardly left the Airbnb"
2021-10-23T17:10:46+00:00,🔴 NEW: Hundreds of patients have had their face-to-face appointments cancelled or rescheduled in a bid by NHS chiefs to cut traffic during Cop26
2021-10-23T17:09:05+00:00,"🇩🇪  There are two faces to Germany. The one we hear most about is the lofty progressive side. Then there’s the rest of the country: corrupt, rigid and, in some parts, conservative to the point of backwards"
2021-10-23T16:53:50+00:00,Read the full interview ⬇️
2021-10-23T16:53:49+00:00,"For all her unconventionality I cannot really fathom Feilding’s unawareness of her immense privilege  writes @suzanne_moore 

 Surely her background has helped her? 

🗣️ Of addressing the House of Lords, she says, Well anyone can do it. You just have to know a lord.’"
2021-10-23T16:53:48+00:00,"Now scientists have begun to explore the possible benefits of these banned substances, taken in therapeutic settings.

➡️Imperial College has carried out studies on treatment-resistant depression using psilocybin, found in magic mushrooms"
2021-10-23T16:53:47+00:00,"Feilding herself loves LSD as the purest and cleanest of them all’. 

She finds MDMA rather shallow. And I worry about ketamine as possibly addictive.’ 

She has no time for opiates at all."
2021-10-23T16:53:44+00:00,"She says she doesn’t wasn’t to talk about trepanning now as it tends to overshadow everything’, but it’s a little difficult not to raise the subject. 

 To put it mildly, it certainly illustrates her commitment to altered states of consciousness’,  writes @suzanne_moore"
2021-10-23T16:53:43+00:00,"Feilding, who has been open about her personal use of LSD, first achieved notoriety in 1970 when she trepanned herself – literally drilled a hole in the front of her skull with a dentist’s drill – and made a film about it called Heartbeat in the Brain"
2021-10-23T16:53:42+00:00,"💸Its also home to Beckley Psytech, a start-up, which in August announced it had raised a cool £58 million in research funding to address neurological and psychiatric disorders through the novel application of psychedelic medicines’"
2021-10-23T16:53:41+00:00,"I love being a bit high,’ says Amanda Feilding as she discusses microdosing.

 This is not a conversation that you’d have with many 78-year-olds  writes @suzanne_moore 

➡️ But then the Countess of Wemyss and March is hardly average"
2021-10-23T16:50:30+00:00,"💘  On apps, you never look at someone and feel yourself pulled towards them by the chest, hit by a feeling you have known each other for ever already"
2021-10-23T16:43:00+00:00,"🗣  We all grew up with this thing of saying don’t look like a sissy’, don’t dance like a woman, dance like a man’ 

 Now you think, well, what does dance like a man’ mean?  says Principal dancer Edward Watson"
2021-10-23T16:41:19+00:00,"🔴 A groundbreaking legal judgement sanctioning state-backed prostitution has been overturned by the Government, after the UK’s most senior judge barred a disabled man from sleeping with a sex worker"
2021-10-23T16:31:20+00:00,MPs have opened up a new front in their tireless campaign to protect the public from itself  | Writes Michael Deacon in his column Way of the World
2021-10-23T16:19:14+00:00,"🏠  It just seemed incredible that in all the real-estate craziness, you can buy a house for a dollar"
2021-10-23T16:01:00+00:00,"Kate Cockroft, 36, has always had a remarkable amount in common with her father

Since 2014, though, the pair have had one other mutual experience: being diagnosed with breast cancer"
2021-10-23T16:00:03+00:00,"🗣️ We have young children but there are times when he addresses me directly as Mummy, which I don’t like. ⁠
⁠
 I’ve asked him a few times to call me by my first name but he didn’t take it well. ⁠
⁠
❓What should our reader do?⁠

Read the Midults advice..."
2021-10-23T15:52:51+00:00,Of course a public that reveres the NHS is always going to do its utmost to protect it – but what happened to the NHS doing its utmost to protect its adoring public?  | Writes @CamillaTominey
2021-10-23T15:52:00+00:00,"Matthew Hutchins said his wife of 16 years had a powerful legacy which he could not put into words.

🗣️  Halyna inspired us all with her passion and vision, and her legacy is too meaningful to encapsulate in words...our loss is enormous"
2021-10-23T15:40:01+00:00,"✨  Every old town square is special. Like the overture of an opera, or a coil of DNA, each contains the quintessence of something larger"
2021-10-23T15:21:55+00:00,"📅  We get wiser, whether we know it or not. Dealing with things, managing life, we get wiser and wiser  says Joanna Lumley

Read the full interview ⬇️"
2021-10-23T15:21:54+00:00,"The great thing about getting older is that you stop minding about things  says Lumley

🗣️ And so what you lose in the way of flexibility or energy, you gain in what I like to call wisdom"
2021-10-23T15:21:53+00:00,"You know, Bryony, I quite like stoicism  says Lumley

🚢 I quite like not collapsing and screaming and crying. Because I think that if the ship was going down, I would be terrified if the captain said: This is the most awful thing.’...you have to keep your spirits up"
2021-10-23T15:21:52+00:00,"So what did she do? 

 No matter what scenario I put up, the most humiliating and frightening things, always the same thing came: kind people will help you… And with that at my side, I managed  says Lumley"
2021-10-23T15:21:51+00:00,🗣️ It was about six months that I was terrified of everything. I was terrified of crossing the road. I was terrified of going into shops. I was afraid. I was mortally afraid  Joanna Lumley tells Bryony Gordon
2021-10-23T15:21:50+00:00,"Joanna Lumley describes the moment that the overload became too great.

 I had no feelings inside me. I had literally burnt out"
2021-10-23T15:21:49+00:00,"It is surprising to learn that that this gracious, serene 75-year-old once had a nervous breakdown, when she was a single mother in her 20s, raising her only son Jamie, who was then four  writes Bryony Gordon"
2021-10-23T15:21:47+00:00,"🗣️ Something inside me just went: I’m not doing it any more.’ 

Joanna Lumley opens up to Bryony Gordon about her breakdown when she was in her 20s"
2021-10-23T15:18:22+00:00,🔴 National Trust rebels have warned that  reckless decisions  have led to a  catastrophic decline  in the presentation of properties
2021-10-23T15:08:54+00:00,"Britain’s coronavirus pandemic is getting worse. Given this, it is puzzling that we have not yet fully appreciated the need for antiviral medications  | Writes Dr Penny Ward"
2021-10-23T14:48:26+00:00,"🚨 BREAKING: The armourer on the movie set where Alec Baldwin fatally shot a cinematographer is a former actress and model, and daughter of a legendary Hollywood gun expert who  grew up with guns"
2021-10-23T14:25:57+00:00,"👢 From knee-high boots to high street hits, our fashion editors cant get enough of these buys 👇"
2021-10-23T14:15:09+00:00,"🔴 NEW: Research into viruses with pandemic potential should be policed in the same way as work on atomic bombs, according to the British Army’s former nuclear weapons chief"
2021-10-23T14:13:14+00:00,"🇨🇳  The first step towards a more realistic policy towards the regime is a recognition that it is not a partner that shares our values, but very often stands in opposition to them  | Telegraph View"
2021-10-23T14:07:46+00:00,"Given the polarity on everything from Brexit to vaccines, perhaps it is not surprising that Laura Kuenssberg has become a lightning rod for those on both sides of the debate"
2021-10-23T14:00:35+00:00,"Here we take a look at the best costumes so far from the set of And Just Like That, taking in Carrie Bradshaw’s new mid-life wardrobe"
2021-10-23T14:00:33+00:00,"💧In the UK, our traditional water pipes carry hard water strewn with metal deposits that can affect the finish of our hair when washing and cause our skin to feel tight and irritated"
2021-10-23T13:53:11+00:00,"🗣️  We’ve seen women and girls used over and over as professional victims. As violated bodies. Passive corpses 

Connie Nielsen has spent her career resisting the blonde stereotype. Read her interview here 👇"
2021-10-23T13:43:11+00:00,🇮🇹An Italian house for less than a €1...whats the catch?
2021-10-23T13:40:40+00:00,🇮🇹Take a look at the other Italian villages that could be your next home – for just a euro ⬇️
2021-10-23T13:40:39+00:00,"❓Whats the catch?

The hidden costs of a €1 house include:

♦️Estate agents commission
♦️Renovation costs
♦️Architect fee for renovation works
♦️Bills 

See the full breakdown ⬇️"
2021-10-23T13:40:38+00:00,"➡️But thanks to the need for on-site attendance during renovations, local integration isn’t really a choice

 By happy accident, the €1 initiative will only ever attract the sort of foreigner who is willing and able to throw themselves into local life  writes Tim Moore"
2021-10-23T13:40:37+00:00,"McCubbin is the antithesis of a holiday- homer 

As well as his rented community kitchen, he owns a €1 house and another he bought for €8,000.

🍽️The former is to be the base for a cookery school, where young chefs from across Europe will come to live and learn"
2021-10-23T13:40:36+00:00,"McCubbin’s own €1 house sets the template.

 A three-storey townhouse of smutted, weathered stone, whose upper French windows open on to little tiled balconies girdled with rusty iron railings"
2021-10-23T13:40:36+00:00,"Danny McCubbin, a bright-eyed Australian pitched up in Mussomeli after almost two decades spent working for Jamie Oliver in London.

Everyone thinks it must be too good to be true, but as long as you’re prepared to get stuck in with the locals, it absolutely isn’t’ he says"
2021-10-23T13:40:35+00:00,"The old town is such a beautiful place, but the people who live here maybe forget it.

It’s so good for us to see these buildings with the eyes of the foreigners, to appreciate it like they do, to see how lucky we are’ says Nigrelli"
2021-10-23T13:40:34+00:00,"Everybody is happy to have the foreigners,’ says Toti Nigrelli, Mussomeli’s deputy mayor

🗣️Why not? They bring new life to the centro storico, and of course they bring new business.’"
2021-10-23T13:40:33+00:00,"Mussomeli – a settlement of 11,000 right in the middle of Sicily that has to date sold a table-topping 50 €1 houses in its centro storico to foreigners, with a further 100 currently on its books"
2021-10-23T13:40:32+00:00,"More than half of the €1 house towns are in Sicily.

📈This is one of Italy’s poorest regions, where youth unemployment runs at a barely credible 48.3 percent"
2021-10-23T13:40:31+00:00,"It’s now 14 years since former MP Vittorio Sgarbi suggested a radical solution to Italy’s ratcheting rural decline.

🇮🇹 34 remote towns and villages are currently running €1 house schemes, scattered along the country’s full length"
2021-10-23T13:40:29+00:00,"🍕 Fancy buying a house for less than a slice of pizza?

🔎 Tim Moore travelled to one of Italy’s poorest regions to find out why hundreds of houses were up for sale and how the radical solution has changed the landscape"
2021-10-23T13:33:19+00:00,"Any new measures announced on Budget day could have a dramatic impact on the stock market, sending some shares soaring, and others slumping.

Here are five of the shares most likely to receive a Budget day bounce 👇"
2021-10-23T13:22:39+00:00,🇨🇳 There are worries Beijing is making  astounding  progress in developing a new class of weaponry
2021-10-23T13:05:32+00:00,"🔴 Nearly a quarter of the British public believe cat-calling should be made a criminal offence, as two-thirds of young women revealed they had been subjected to it"
2021-10-23T12:47:59+00:00,🚗 A council declared bankrupt a year ago fears it will lose millions of pounds if motorists  wise up  about where they will be fined when driving in low traffic neighbourhoods
2021-10-23T12:41:19+00:00,"Mum went to A&amp;E five times. The first time she went I said, Bye! Don’t die!’ I was joking, but I know now that she really thought she might 

In the first of an ongoing series, five children reveal how Covid has turned their lives upside down"
2021-10-23T12:27:25+00:00,"Parents who are occasionally abrupt with their children and hold low-key celebrations may be guilty of mild neglect’, according to the NSPCC"
2021-10-23T12:25:33+00:00,"✈️ 🍂 Whether Autumn glow’ means tanning in Crete or rosy cheeks after a Cotswolds walk, we round up the best late deals around"
2021-10-23T12:13:28+00:00,"Mistakes happen, and when they do, mistakes kill. No gun ever needs to fire on set 

The tragic death of Halyna Hutchins is not the first time that actors and crew have stood in the line of fire – and paid a price"
2021-10-23T11:59:42+00:00,"🇺🇸  There aren’t many politicians in New York turning up at crime scenes hours after a murder to give stump speeches. But then there aren’t many politicians like Curtis Sliwa 

Read the interview here 👇"
2021-10-23T11:49:16+00:00,"🍴  On a particularly wet and windy day, I found myself in a threshing barn face-to-face with an unlucky rabbit"
2021-10-23T11:37:20+00:00,"🍽️ For two decades from 1976, Langan’s Brasserie on Mayfair’s Stratton Street bestrode London’s social scene.

As it prepares to reopen, photographer Richard Young remembers the star-studded glory days ✨"
2021-10-23T11:25:12+00:00,"🏦 The Bank of England has not yet raised interest rates, but it might feel like it for house hunters: the best mortgage deals are evaporating as lenders can see which way the wind is blowing"
2021-10-23T11:13:00+00:00,"🗣️ Laura Kuenssberg is a Marmite figure: seemingly loathed by Left and Right with equal ferocity, even as she has become the focal point for political news in the most tumultuous period in memory"
2021-10-23T11:00:58+00:00,"🏖️ Filey Beach in Yorkshire was named one of the 25 European beaches for 2021, leapfrogging the likes of Plage du Sillon in Saint-Malo"
2021-10-23T10:51:37+00:00,"💰 Bitcoin’s journey into the mainstream has been a bumpy ride, but a game-changing move by America’s financial regulator may have tipped the balance in favour of the cryptocurrency"
2021-10-23T10:31:12+00:00,🎿 The moment has become a mental keepsake because it has come to represent a sort of idealised freedom
2021-10-23T10:18:50+00:00,"I often think that our Government cannot become more incompetent, and am always proved wrong 

Here’s what our readers had to say on booster jabs👇"
2021-10-23T10:07:28+00:00,"🎃 Have you been experiencing pumpkin envy? If this year’s crop of squash has inspired you to grow your own delicious, decorative gourds, help is at hand 🧤"
2021-10-23T09:54:09+00:00,"From a transitional boucle blazer to a classic pair of leather ankle boots, our readers have shared their favourite new season purchases with us ⬇️"
2021-10-23T09:33:03+00:00,"🔴 Alec Baldwin was handed a weapon loaded with live ammunition by an unwitting assistant director who yelled  cold gun  in the moments before the actor fatally shot a cinematographer, police said"
2021-10-23T09:27:35+00:00,Significant  fugitive  methane emissions have been discovered streaming from oil and gas facilities across the UK
2021-10-23T09:14:17+00:00,"The best way to deal with rising prices is a package that includes more competition and lower taxes, and most of all accelerates growth – and the Chancellor needs to make a start on that this week"
2021-10-23T09:00:48+00:00,"🇮🇹 How do you choose your first overseas holiday since March last year? For me, my first trip of 2021 was always going to be an Italian city break"
2021-10-23T08:51:42+00:00,"🏠 Homeowners have been urged to take advantage of sub-1pc mortgage rates, as experts believe they will completely disappear in the next month"
2021-10-23T08:41:16+00:00,"We kept hearing that someone loved the part, but she was worried about what the response might be. There was a sense that If even Naomi Watts couldn’t do it...’ 

🎥 The latest Diana film Spencer is out in cinemas from Nov 5"
2021-10-23T08:30:49+00:00,"The Government has reduced the testing requirements for vaccinated holidaymakers, however all travellers returning to the UK still need to take at least one Covid test

Here, we break down how the respective tests work ⬇️"
2021-10-23T08:21:37+00:00,💿 Think twice before you drop off old vinyl records at a charity shop; those old discs may be worth a small fortune 💰
2021-10-23T08:12:09+00:00,Species tulips are redolent of rocky Mediterranean hillsides – but they’re also happy packed into pots 🌷
2021-10-23T08:00:35+00:00,A premiere ski descent in Alaskas Chugach Range was this skiers goal – turns out the universe had other ideas
2021-10-23T07:51:04+00:00,"🗣️  I had no feelings inside me. I had literally burnt out. There was a mass of other things [going on]. Problemo, problemo! 

The actress and campaigner talks to Bryony Gordon about her breakdown in her 20s, and her book on the Queen"
2021-10-23T07:39:36+00:00,Was this the week that net zero’ suddenly shifted from being a largely abstract term to one that will play a central role in all of our lives?
2021-10-23T07:27:27+00:00,"🍝 The Bikers asked their fans for their favourite home-cooked meals, and the best made the book ➡️"
2021-10-23T07:01:04+00:00,"🏴󠁧󠁢󠁳󠁣󠁴󠁿If youre ready to plan your own Scottish escape, browse Telegraph Travels top 10 places – including cities, islands and National Parks ⬇️"
2021-10-23T06:50:57+00:00,"💸 Households should brace for another round of Rishi Sunak’s tax raids as the Chancellor refuses to rule out hitting pension savers, investors and shoppers"
2021-10-23T06:31:10+00:00,Treasury says the money will breathe life’ back into heritage hotspots
2021-10-23T06:01:49+00:00,Discharge from septic tanks is creating blue-green algae in England’s largest lake
2021-10-23T05:31:17+00:00,📉 Modelling suggests hospital admissions will be nowhere near highs of January unless transmission soars and immunity wanes
2021-10-23T05:01:31+00:00,"Beijing should play no part in nuclear plants or 5G network in UK, suggests Foreign Secretary"
2021-10-22T23:09:06+00:00,🇬🇧A robot boat which can travel 10 miles autonomously has been launched from a Royal Navy warship for the first time
2021-10-22T22:57:14+00:00,🇷🇺Vladimir Putin said the anti-racism agenda in the West was dividing society as he compared cancel culture warriors in liberal democracies to the Bolsheviks of Russia’s 1917 Revolution
2021-10-22T22:40:57+00:00,"🇫🇷The French government is to hand out a €100 payment to 38 million members of the  middle class  earning less than €2,000 per month to help them deal with rising energy and fuel prices"
2021-10-22T22:25:00+00:00,📉A near-1m decline in the number of available workers during the pandemic is fuelling widespread staff shortages
2021-10-22T22:04:46+00:00,"🔴In an exclusive interview, the Foreign Secretary tells how Thatcher’s values apply today, especially in the face of China’s rapid growth"
2021-10-22T21:54:30+00:00,"The great risk remains that, for all the talk of distinctively Conservative environmental policies, the green agenda becomes a mechanism for introducing socialist command-and-control policies"
2021-10-22T21:34:23+00:00,"Covid cases aren’t translating into hospitalisations anything like they used to, and that hasn’t changed – so the facts, for now, remain on Sajid Javid’s side  | Writes Fraser Nelson"
